"Jahr","Stadtquartier (historisch) (Code)","Stadtquartier (historisch) (Num)","Stadtquartier (historisch) (Name)","Kontinet BfS","Kontinent BfS (Sort)","Region BfS","Region BfS (Sort)","Land Heimat aktuell (Code)","Land Heimat aktuell (Name)","Land Heimat aktuell (Sort)","Land Heimat historisch (Code)","Land Heimat historisch (Name)","Land Heimat historisch (Sort)","wirtschaftliche Bevölkerung"
"2012","021","21","Wollishofen","Afrika","2","Westafrika","24","8313","Ghana","71","8313","Ghana","78","3"
"2012","021","21","Wollishofen","Afrika","2","Westafrika","24","8315","Guinea","73","8315","Guinea","80","2"
"2012","021","21","Wollishofen","Afrika","2","Westafrika","24","8317","Kamerun","74","8317","Kamerun","81","5"
"2012","021","21","Wollishofen","Afrika","2","Westafrika","24","8322","Kongo","79","8322","Kongo","86","2"
"2012","021","21","Wollishofen","Afrika","2","Westafrika","24","8336","Nigeria","93","8336","Nigeria","100","7"
"2012","021","21","Wollishofen","Afrika","2","Westafrika","24","8337","Burkina Faso","94","8337","Burkina Faso","101","1"
"2012","021","21","Wollishofen","Afrika","2","Westafrika","24","8345","Senegal","101","8345","Senegal","108","2"
"2012","021","21","Wollishofen","Afrika","2","Westafrika","24","8354","Togo","110","8354","Togo","117","4"
"2012","021","21","Wollishofen","Afrika","2","Zentralafrika","23","8323","Dem. Republik Kongo","80","8323","Dem. Republik Kongo","87","4"
"2012","021","21","Wollishofen","Afrika","2","Zentralafrika","23","8358","Uganda","113","8358","Uganda","120","1"
"2012","021","21","Wollishofen","Amerika","3","Karibik","32","8409","Dominikanische Republik","135","8409","Dominikanische Republik","142","16"
"2012","021","21","Wollishofen","Amerika","3","Karibik","32","8418","Haiti","144","8418","Haiti","151","1"
"2012","021","21","Wollishofen","Amerika","3","Karibik","32","8421","Jamaika","147","8421","Jamaika","154","3"
"2012","021","21","Wollishofen","Amerika","3","Karibik","32","8425","Kuba","150","8425","Kuba","157","14"
"2012","021","21","Wollishofen","Amerika","3","Mittleres Südamerika","35","8405","Bolivien","131","8405","Bolivien","138","1"
"2012","021","21","Wollishofen","Amerika","3","Mittleres Südamerika","35","8406","Brasilien","132","8406","Brasilien","139","60"
"2012","021","21","Wollishofen","Amerika","3","Mittleres Südamerika","35","8410","Ecuador","136","8410","Ecuador","143","5"
"2012","021","21","Wollishofen","Amerika","3","Mittleres Südamerika","35","8432","Peru","156","8432","Peru","163","11"
"2012","021","21","Wollishofen","Amerika","3","Nordamerika","31","8423","Kanada","148","8423","Kanada","155","20"
"2012","021","21","Wollishofen","Amerika","3","Nordamerika","31","8439","USA","163","8439","USA","170","91"
"2012","021","21","Wollishofen","Amerika","3","Nördliches Südamerika","34","8424","Kolumbien","149","8424","Kolumbien","156","14"
"2012","021","21","Wollishofen","Amerika","3","Nördliches Südamerika","34","8438","Venezuela","162","8438","Venezuela","169","6"
"2012","021","21","Wollishofen","Amerika","3","Südliches Südamerika","36","8401","Argentinien","127","8401","Argentinien","134","9"
"2012","021","21","Wollishofen","Amerika","3","Südliches Südamerika","36","8407","Chile","133","8407","Chile","140","15"
"2012","021","21","Wollishofen","Amerika","3","Zentralamerika","33","8427","Mexico","152","8427","Mexico","159","7"
"2012","021","21","Wollishofen","Asien","4","Nördliches Asien","41","8528","Mongolei","207","8528","Mongolei","215","8"
"2012","021","21","Wollishofen","Asien","4","Ostasien","42","8507","Chinesisches Taipei","187","8507","Chinesisches Taipei","194","1"
"2012","021","21","Wollishofen","Asien","4","Ostasien","42","8508","China (Volksrepublik China)","188","8508","China (Volksrepublik China)","195","29"
"2012","021","21","Wollishofen","Asien","4","Ostasien","42","8515","Japan","194","8515","Japan","202","22"
"2012","021","21","Wollishofen","Asien","4","Ostasien","42","8539","Republik Korea","216","8539","Republik Korea","225","6"
"2012","021","21","Wollishofen","Asien","4","Südasien","46","8501","Afghanistan","181","8501","Afghanistan","188","14"
"2012","021","21","Wollishofen","Asien","4","Südasien","46","8506","Sri Lanka","186","8506","Sri Lanka","193","24"
"2012","021","21","Wollishofen","Asien","4","Südasien","46","8510","Indien","189","8510","Indien","197","14"
"2012","021","21","Wollishofen","Asien","4","Südasien","46","8529","Nepal","208","8529","Nepal","216","4"
"2012","021","21","Wollishofen","Asien","4","Südasien","46","8533","Pakistan","211","8533","Pakistan","220","10"
"2012","021","21","Wollishofen","Asien","4","Südasien","46","8546","Bangla Desh","221","8546","Bangla Desh","232","6"
"2012","021","21","Wollishofen","Asien","4","Südostasien","47","8511","Indonesien","190","8511","Indonesien","198","3"
"2012","021","21","Wollishofen","Asien","4","Südostasien","47","8518","Kambodscha","197","8518","Kambodscha","205","3"
"2012","021","21","Wollishofen","Asien","4","Südostasien","47","8525","Malaysia","204","8525","Malaysia","212","6"
"2012","021","21","Wollishofen","Asien","4","Südostasien","47","8534","Philippinen","212","8534","Philippinen","221","11"
"2012","021","21","Wollishofen","Asien","4","Südostasien","47","8537","Singapur","214","8537","Singapur","223","2"
"2012","021","21","Wollishofen","Asien","4","Südostasien","47","8542","Thailand","218","8542","Thailand","228","22"
"2012","021","21","Wollishofen","Asien","4","Südostasien","47","8545","Vietnam","220","8545","Vietnam","231","3"
"2012","021","21","Wollishofen","Asien","4","Südwestasien","45","8560","Armenien","224","8560","Armenien","235","6"
"2012","021","21","Wollishofen","Asien","4","Südwestasien","45","8561","Aserbaidschan","225","8561","Aserbaidschan","236","6"
"2012","021","21","Wollishofen","Asien","4","Südwestasien","45","8562","Georgien","226","8562","Georgien","237","2"
"2012","021","21","Wollishofen","Asien","4","Westasien","44","8512","Irak","191","8512","Irak","199","15"
"2012","021","21","Wollishofen","Asien","4","Westasien","44","8513","Iran","192","8513","Iran","200","21"
"2012","021","21","Wollishofen","Asien","4","Westasien","44","8514","Israel","193","8514","Israel","201","17"
"2012","021","21","Wollishofen","Asien","4","Westasien","44","8523","Libanon","202","8523","Libanon","210","10"
"2012","021","21","Wollishofen","Asien","4","Westasien","44","8541","Syrien","217","8541","Syrien","227","7"
"2012","021","21","Wollishofen","Asien","4","Zentralasien","43","8563","Kasachstan","227","8563","Kasachstan","238","0"
"2012","021","21","Wollishofen","Asien","4","Zentralasien","43","8564","Kirgistan","228","8564","Kirgistan","239","3"
"2012","021","21","Wollishofen","Europa","1","Nordeuropa","11","8206","Dänemark","7","8206","Dänemark","6","20"
"2012","021","21","Wollishofen","Europa","1","Nordeuropa","11","8211","Finnland","10","8211","Finnland","12","15"
"2012","021","21","Wollishofen","Europa","1","Nordeuropa","11","8217","Island","16","8217","Island","18","1"
"2012","021","21","Wollishofen","Europa","1","Nordeuropa","11","8228","Norwegen","26","8228","Norwegen","29","10"
"2012","021","21","Wollishofen","Europa","1","Nordeuropa","11","8234","Schweden","32","8234","Schweden","35","44"
"2012","021","21","Wollishofen","Europa","1","Osteuropa","12","8260","Estland","49","8260","Estland","55","2"
"2012","021","21","Wollishofen","Europa","1","Osteuropa","12","8261","Lettland","50","8261","Lettland","56","9"
"2012","021","21","Wollishofen","Europa","1","Osteuropa","12","8262","Litauen","51","8262","Litauen","57","6"
"2012","021","21","Wollishofen","Europa","1","Osteuropa","12","8264","Russland","53","8264","Russland","59","40"
"2012","021","21","Wollishofen","Europa","1","Osteuropa","12","8265","Ukraine","54","8265","Ukraine","60","10"
"2012","021","21","Wollishofen","Europa","1","Osteuropa","12","8266","Belarus","55","8266","Belarus","62","7"
"2012","021","21","Wollishofen","Europa","1","Südeuropa","16","8214","Griechenland","13","8214","Griechenland","15","30"
"2012","021","21","Wollishofen","Europa","1","Südeuropa","16","8218","Italien","17","8218","Italien","19","450"
"2012","021","21","Wollishofen","Europa","1","Südeuropa","16","8239","Türkei","37","8239","Türkei","40","68"
"2012","021","21","Wollishofen","Europa","1","Südeuropa","16","8242","Zypern","40","8242","Zypern","43","1"
"2012","021","21","Wollishofen","Europa","1","Südosteuropa","17","8201","Albanien","3","8201","Albanien","2","2"
"2012","021","21","Wollishofen","Europa","1","Südosteuropa","17","8205","Bulgarien","6","8205","Bulgarien","5","18"
"2012","021","21","Wollishofen","Europa","1","Südosteuropa","17","8232","Rumänien","30","8232","Rumänien","33","33"
"2012","021","21","Wollishofen","Europa","1","Südosteuropa","17","8250","Kroatien","43","8250","Kroatien","46","69"
"2012","021","21","Wollishofen","Europa","1","Südosteuropa","17","8251","Slowenien","44","8251","Slowenien","47","9"
"2012","021","21","Wollishofen","Europa","1","Südosteuropa","17","8252","Bosnien-Herzegowina","45","8252","Bosnien-Herzegowina","48","47"
"2012","021","21","Wollishofen","Europa","1","Südosteuropa","17","8255","Mazedonien","46","8255","Mazedonien","51","23"
"2012","021","21","Wollishofen","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro, Kosovo","48","8220","Jugoslawien","21","1"
"2012","021","21","Wollishofen","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro, Kosovo","48","8248","Serbien","49","108"
"2012","021","21","Wollishofen","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro, Kosovo","48","8254","Montenegro","50","1"
"2012","021","21","Wollishofen","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro, Kosovo","48","8256","Kosovo","52","42"
"2012","021","21","Wollishofen","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro, Kosovo","48","8259","Serbien und Montenegro","54","16"
"2012","021","21","Wollishofen","Europa","1","Südwesteuropa","15","8231","Portugal","29","8231","Portugal","32","133"
"2012","021","21","Wollishofen","Europa","1","Südwesteuropa","15","8236","Spanien","34","8236","Spanien","37","158"
"2012","021","21","Wollishofen","Europa","1","Westeuropa","14","8204","Belgien","5","8204","Belgien","4","18"
"2012","021","21","Wollishofen","Europa","1","Westeuropa","14","8212","Frankreich","11","8212","Frankreich","13","123"
"2012","021","21","Wollishofen","Europa","1","Westeuropa","14","8215","Grossbritannien","14","8215","Grossbritannien","16","161"
"2012","021","21","Wollishofen","Europa","1","Westeuropa","14","8216","Irland","15","8216","Irland","17","31"
"2012","021","21","Wollishofen","Europa","1","Westeuropa","14","8223","Luxemburg","21","8223","Luxemburg","24","10"
"2012","021","21","Wollishofen","Europa","1","Westeuropa","14","8227","Niederlande","25","8227","Niederlande","28","62"
"2012","021","21","Wollishofen","Europa","1","Zentraleuropa","13","1000","Schweiz","2","1000","Schweiz","1","11896"
"2012","021","21","Wollishofen","Europa","1","Zentraleuropa","13","8207","Deutschland","8","8207","Deutschland","8","1239"
"2012","021","21","Wollishofen","Europa","1","Zentraleuropa","13","8222","Liechtenstein","20","8222","Liechtenstein","23","7"
"2012","021","21","Wollishofen","Europa","1","Zentraleuropa","13","8229","Österreich","27","8229","Österreich","30","148"
"2012","021","21","Wollishofen","Europa","1","Zentraleuropa","13","8230","Polen","28","8230","Polen","31","69"
"2012","021","21","Wollishofen","Europa","1","Zentraleuropa","13","8240","Ungarn","38","8240","Ungarn","41","50"
"2012","021","21","Wollishofen","Europa","1","Zentraleuropa","13","8243","Slowakische Republik","41","8243","Slowakische Republik","44","31"
"2012","021","21","Wollishofen","Europa","1","Zentraleuropa","13","8244","Tschechische Republik","42","8244","Tschechische Republik","45","26"
"2012","021","21","Wollishofen","Ozeanien","5","Südliches Ozeanien","56","8601","Australien","233","8601","Australien","244","18"
"2012","021","21","Wollishofen","Ozeanien","5","Südliches Ozeanien","56","8607","Neuseeland","238","8607","Neuseeland","249","3"
"2012","021","21","Wollishofen","Unbekannt","9","Unbekannt","99","8995","Staat unbekannt","275","8995","Unbekannt","288","2"
"2012","021","21","Wollishofen","Unbekannt","9","Unbekannt","99","8995","Staat unbekannt","275","8999","Ausland unbekannt","286","1"
"2012","021","21","Wollishofen","Unbekannt","9","Unbekannt","99","8998","Staatenlos","276","8998","Staatenlos","288","1"
"2012","023","23","Leimbach","Afrika","2","Nordafrika","21","8304","Algerien","63","8304","Algerien","70","4"
"2012","023","23","Leimbach","Afrika","2","Nordafrika","21","8331","Marokko","88","8331","Marokko","95","6"
"2012","023","23","Leimbach","Afrika","2","Nordafrika","21","8357","Tunesien","112","8357","Tunesien","119","6"
"2012","023","23","Leimbach","Afrika","2","Nordafrika","21","8359","Ägypten","114","8359","Ägypten","121","1"
"2012","023","23","Leimbach","Afrika","2","Ostafrika","22","8348","Somalia","104","8348","Somalia","111","11"
"2012","023","23","Leimbach","Afrika","2","Ostafrika","22","8362","Eritrea","117","8362","Eritrea","124","14"
"2012","023","23","Leimbach","Afrika","2","Südafrika","26","8349","Südafrika","105","8349","Südafrika","112","1"
"2012","023","23","Leimbach","Afrika","2","Südwestafrika","25","8305","Angola","64","8305","Angola","71","5"
"2012","023","23","Leimbach","Afrika","2","Westafrika","24","8310","Côte d'Ivoire","68","8310","Côte d'Ivoire","75","6"
"2012","023","23","Leimbach","Afrika","2","Westafrika","24","8312","Gambia","70","8312","Gambia","77","3"
"2012","023","23","Leimbach","Afrika","2","Westafrika","24","8313","Ghana","71","8313","Ghana","78","6"
"2012","023","23","Leimbach","Afrika","2","Westafrika","24","8322","Kongo","79","8322","Kongo","86","3"
"2012","023","23","Leimbach","Afrika","2","Westafrika","24","8345","Senegal","101","8345","Senegal","108","2"
"2012","023","23","Leimbach","Amerika","3","Karibik","32","8409","Dominikanische Republik","135","8409","Dominikanische Republik","142","3"
"2012","023","23","Leimbach","Amerika","3","Karibik","32","8425","Kuba","150","8425","Kuba","157","1"
"2012","023","23","Leimbach","Amerika","3","Mittleres Südamerika","35","8405","Bolivien","131","8405","Bolivien","138","1"
"2012","023","23","Leimbach","Amerika","3","Mittleres Südamerika","35","8406","Brasilien","132","8406","Brasilien","139","13"
"2012","023","23","Leimbach","Amerika","3","Mittleres Südamerika","35","8410","Ecuador","136","8410","Ecuador","143","1"
"2012","023","23","Leimbach","Amerika","3","Mittleres Südamerika","35","8432","Peru","156","8432","Peru","163","1"
"2012","023","23","Leimbach","Amerika","3","Nordamerika","31","8423","Kanada","148","8423","Kanada","155","4"
"2012","023","23","Leimbach","Amerika","3","Nordamerika","31","8439","USA","163","8439","USA","170","14"
"2012","023","23","Leimbach","Amerika","3","Nördliches Südamerika","34","8424","Kolumbien","149","8424","Kolumbien","156","7"
"2012","023","23","Leimbach","Amerika","3","Nördliches Südamerika","34","8438","Venezuela","162","8438","Venezuela","169","2"
"2012","023","23","Leimbach","Amerika","3","Südliches Südamerika","36","8401","Argentinien","127","8401","Argentinien","134","1"
"2012","023","23","Leimbach","Amerika","3","Südliches Südamerika","36","8407","Chile","133","8407","Chile","140","3"
"2012","023","23","Leimbach","Amerika","3","Zentralamerika","33","8427","Mexico","152","8427","Mexico","159","4"
"2012","023","23","Leimbach","Amerika","3","Zentralamerika","33","8430","Panama","154","8430","Panama","161","1"
"2012","023","23","Leimbach","Asien","4","Ostasien","42","8507","Chinesisches Taipei","187","8507","Chinesisches Taipei","194","2"
