"Jahr","Stadtquartier (historisch) (Code)","Stadtquartier (historisch) (Num)","Stadtquartier (historisch) (Name)","Altersjahr","5-Jahres-Altersgruppe","5-Jahres-Altersgruppe (Sort)","wirtschaftliche Bevölkerung"
"2012","121","121","Saatlen","19","15-19","4","119"
"2012","121","121","Saatlen","20","20-24","5","122"
"2012","121","121","Saatlen","21","20-24","5","133"
"2012","121","121","Saatlen","22","20-24","5","109"
"2012","121","121","Saatlen","23","20-24","5","117"
"2012","121","121","Saatlen","24","20-24","5","121"
"2012","121","121","Saatlen","25","25-29","6","89"
"2012","121","121","Saatlen","26","25-29","6","108"
"2012","121","121","Saatlen","27","25-29","6","116"
"2012","121","121","Saatlen","28","25-29","6","100"
"2012","121","121","Saatlen","29","25-29","6","97"
"2012","121","121","Saatlen","30","30-34","7","107"
"2012","121","121","Saatlen","31","30-34","7","116"
"2012","121","121","Saatlen","32","30-34","7","117"
"2012","121","121","Saatlen","33","30-34","7","107"
"2012","121","121","Saatlen","34","30-34","7","109"
"2012","121","121","Saatlen","35","35-39","8","117"
"2012","121","121","Saatlen","36","35-39","8","116"
"2012","121","121","Saatlen","37","35-39","8","108"
"2012","121","121","Saatlen","38","35-39","8","102"
"2012","121","121","Saatlen","39","35-39","8","109"
"2012","121","121","Saatlen","40","40-44","9","96"
"2012","121","121","Saatlen","41","40-44","9","131"
"2012","121","121","Saatlen","42","40-44","9","108"
"2012","121","121","Saatlen","43","40-44","9","115"
"2012","121","121","Saatlen","44","40-44","9","102"
"2012","121","121","Saatlen","45","45-49","10","108"
"2012","121","121","Saatlen","46","45-49","10","100"
"2012","121","121","Saatlen","47","45-49","10","97"
"2012","121","121","Saatlen","48","45-49","10","122"
"2012","121","121","Saatlen","49","45-49","10","89"
"2012","121","121","Saatlen","50","50-54","11","93"
"2012","121","121","Saatlen","51","50-54","11","81"
"2012","121","121","Saatlen","52","50-54","11","76"
"2012","121","121","Saatlen","53","50-54","11","76"
"2012","121","121","Saatlen","54","50-54","11","83"
"2012","121","121","Saatlen","55","55-59","12","78"
"2012","121","121","Saatlen","56","55-59","12","62"
"2012","121","121","Saatlen","57","55-59","12","62"
"2012","121","121","Saatlen","58","55-59","12","59"
"2012","121","121","Saatlen","59","55-59","12","57"
"2012","121","121","Saatlen","60","60-64","13","79"
"2012","121","121","Saatlen","61","60-64","13","53"
"2012","121","121","Saatlen","62","60-64","13","61"
"2012","121","121","Saatlen","63","60-64","13","58"
"2012","121","121","Saatlen","64","60-64","13","61"
"2012","121","121","Saatlen","65","65-69","14","52"
"2012","121","121","Saatlen","66","65-69","14","66"
"2012","121","121","Saatlen","67","65-69","14","54"
"2012","121","121","Saatlen","68","65-69","14","48"
"2012","121","121","Saatlen","69","65-69","14","35"
"2012","121","121","Saatlen","70","70-74","15","53"
"2012","121","121","Saatlen","71","70-74","15","29"
"2012","121","121","Saatlen","72","70-74","15","34"
"2012","121","121","Saatlen","73","70-74","15","42"
"2012","121","121","Saatlen","74","70-74","15","29"
"2012","121","121","Saatlen","75","75-79","16","40"
"2012","121","121","Saatlen","76","75-79","16","38"
"2012","121","121","Saatlen","77","75-79","16","39"
"2012","121","121","Saatlen","78","75-79","16","37"
"2012","121","121","Saatlen","79","75-79","16","37"
"2012","121","121","Saatlen","80","80-84","17","38"
"2012","121","121","Saatlen","81","80-84","17","26"
"2012","121","121","Saatlen","82","80-84","17","35"
"2012","121","121","Saatlen","83","80-84","17","27"
"2012","121","121","Saatlen","84","80-84","17","23"
"2012","121","121","Saatlen","85","85-89","18","22"
"2012","121","121","Saatlen","86","85-89","18","19"
"2012","121","121","Saatlen","87","85-89","18","20"
"2012","121","121","Saatlen","88","85-89","18","19"
"2012","121","121","Saatlen","89","85-89","18","13"
"2012","121","121","Saatlen","90","90-94","19","13"
"2012","121","121","Saatlen","91","90-94","19","6"
"2012","121","121","Saatlen","92","90-94","19","7"
"2012","121","121","Saatlen","93","90-94","19","6"
"2012","121","121","Saatlen","94","90-94","19","3"
"2012","121","121","Saatlen","95","95-99","20","1"
"2012","121","121","Saatlen","97","95-99","20","1"
"2012","121","121","Saatlen","102","100 und mehr","21","1"
"2012","122","122","Schwamendingen-Mitte","0","0-4","1","102"
"2012","122","122","Schwamendingen-Mitte","1","0-4","1","116"
"2012","122","122","Schwamendingen-Mitte","2","0-4","1","117"
"2012","122","122","Schwamendingen-Mitte","3","0-4","1","102"
"2012","122","122","Schwamendingen-Mitte","4","0-4","1","91"
"2012","122","122","Schwamendingen-Mitte","5","5-9","2","107"
"2012","122","122","Schwamendingen-Mitte","6","5-9","2","88"
"2012","122","122","Schwamendingen-Mitte","7","5-9","2","93"
"2012","122","122","Schwamendingen-Mitte","8","5-9","2","94"
"2012","122","122","Schwamendingen-Mitte","9","5-9","2","95"
"2012","122","122","Schwamendingen-Mitte","10","10-14","3","79"
"2012","122","122","Schwamendingen-Mitte","11","10-14","3","70"
"2012","122","122","Schwamendingen-Mitte","12","10-14","3","71"
"2012","122","122","Schwamendingen-Mitte","13","10-14","3","65"
"2012","122","122","Schwamendingen-Mitte","14","10-14","3","72"
"2012","122","122","Schwamendingen-Mitte","15","15-19","4","71"
"2012","122","122","Schwamendingen-Mitte","16","15-19","4","71"
"2012","122","122","Schwamendingen-Mitte","17","15-19","4","68"
"2012","122","122","Schwamendingen-Mitte","18","15-19","4","70"
"2012","122","122","Schwamendingen-Mitte","19","15-19","4","102"
"2012","122","122","Schwamendingen-Mitte","20","20-24","5","155"
"2012","122","122","Schwamendingen-Mitte","21","20-24","5","172"
"2012","122","122","Schwamendingen-Mitte","22","20-24","5","212"
"2012","122","122","Schwamendingen-Mitte","23","20-24","5","238"
"2012","122","122","Schwamendingen-Mitte","24","20-24","5","247"
"2012","122","122","Schwamendingen-Mitte","25","25-29","6","242"
"2012","122","122","Schwamendingen-Mitte","26","25-29","6","261"
"2012","122","122","Schwamendingen-Mitte","27","25-29","6","276"
"2012","122","122","Schwamendingen-Mitte","28","25-29","6","221"
"2012","122","122","Schwamendingen-Mitte","29","25-29","6","233"
"2012","122","122","Schwamendingen-Mitte","30","30-34","7","216"
"2012","122","122","Schwamendingen-Mitte","31","30-34","7","212"
"2012","122","122","Schwamendingen-Mitte","32","30-34","7","224"
"2012","122","122","Schwamendingen-Mitte","33","30-34","7","185"
"2012","122","122","Schwamendingen-Mitte","34","30-34","7","192"
"2012","122","122","Schwamendingen-Mitte","35","35-39","8","182"
"2012","122","122","Schwamendingen-Mitte","36","35-39","8","177"
"2012","122","122","Schwamendingen-Mitte","37","35-39","8","168"
"2012","122","122","Schwamendingen-Mitte","38","35-39","8","165"
"2012","122","122","Schwamendingen-Mitte","39","35-39","8","146"
"2012","122","122","Schwamendingen-Mitte","40","40-44","9","152"
"2012","122","122","Schwamendingen-Mitte","41","40-44","9","132"
"2012","122","122","Schwamendingen-Mitte","42","40-44","9","130"
"2012","122","122","Schwamendingen-Mitte","43","40-44","9","149"
"2012","122","122","Schwamendingen-Mitte","44","40-44","9","119"
"2012","122","122","Schwamendingen-Mitte","45","45-49","10","162"
"2012","122","122","Schwamendingen-Mitte","46","45-49","10","150"
"2012","122","122","Schwamendingen-Mitte","47","45-49","10","132"
"2012","122","122","Schwamendingen-Mitte","48","45-49","10","151"
"2012","122","122","Schwamendingen-Mitte","49","45-49","10","133"
"2012","122","122","Schwamendingen-Mitte","50","50-54","11","145"
"2012","122","122","Schwamendingen-Mitte","51","50-54","11","125"
"2012","122","122","Schwamendingen-Mitte","52","50-54","11","120"
"2012","122","122","Schwamendingen-Mitte","53","50-54","11","128"
"2012","122","122","Schwamendingen-Mitte","54","50-54","11","124"
"2012","122","122","Schwamendingen-Mitte","55","55-59","12","113"
"2012","122","122","Schwamendingen-Mitte","56","55-59","12","111"
"2012","122","122","Schwamendingen-Mitte","57","55-59","12","102"
"2012","122","122","Schwamendingen-Mitte","58","55-59","12","129"
"2012","122","122","Schwamendingen-Mitte","59","55-59","12","125"
"2012","122","122","Schwamendingen-Mitte","60","60-64","13","103"
"2012","122","122","Schwamendingen-Mitte","61","60-64","13","105"
"2012","122","122","Schwamendingen-Mitte","62","60-64","13","97"
"2012","122","122","Schwamendingen-Mitte","63","60-64","13","88"
"2012","122","122","Schwamendingen-Mitte","64","60-64","13","80"
"2012","122","122","Schwamendingen-Mitte","65","65-69","14","92"
"2012","122","122","Schwamendingen-Mitte","66","65-69","14","107"
"2012","122","122","Schwamendingen-Mitte","67","65-69","14","89"
"2012","122","122","Schwamendingen-Mitte","68","65-69","14","78"
"2012","122","122","Schwamendingen-Mitte","69","65-69","14","73"
"2012","122","122","Schwamendingen-Mitte","70","70-74","15","100"
"2012","122","122","Schwamendingen-Mitte","71","70-74","15","69"
"2012","122","122","Schwamendingen-Mitte","72","70-74","15","80"
"2012","122","122","Schwamendingen-Mitte","73","70-74","15","87"
"2012","122","122","Schwamendingen-Mitte","74","70-74","15","77"
"2012","122","122","Schwamendingen-Mitte","75","75-79","16","97"
"2012","122","122","Schwamendingen-Mitte","76","75-79","16","79"
"2012","122","122","Schwamendingen-Mitte","77","75-79","16","91"
"2012","122","122","Schwamendingen-Mitte","78","75-79","16","70"
"2012","122","122","Schwamendingen-Mitte","79","75-79","16","59"
"2012","122","122","Schwamendingen-Mitte","80","80-84","17","81"
"2012","122","122","Schwamendingen-Mitte","81","80-84","17","87"
"2012","122","122","Schwamendingen-Mitte","82","80-84","17","78"
"2012","122","122","Schwamendingen-Mitte","83","80-84","17","68"
"2012","122","122","Schwamendingen-Mitte","84","80-84","17","55"
"2012","122","122","Schwamendingen-Mitte","85","85-89","18","55"
"2012","122","122","Schwamendingen-Mitte","86","85-89","18","51"
"2012","122","122","Schwamendingen-Mitte","87","85-89","18","43"
"2012","122","122","Schwamendingen-Mitte","88","85-89","18","46"
"2012","122","122","Schwamendingen-Mitte","89","85-89","18","34"
"2012","122","122","Schwamendingen-Mitte","90","90-94","19","27"
"2012","122","122","Schwamendingen-Mitte","91","90-94","19","20"
"2012","122","122","Schwamendingen-Mitte","92","90-94","19","26"
"2012","122","122","Schwamendingen-Mitte","93","90-94","19","7"
"2012","122","122","Schwamendingen-Mitte","94","90-94","19","15"
"2012","122","122","Schwamendingen-Mitte","95","95-99","20","8"
"2012","122","122","Schwamendingen-Mitte","96","95-99","20","3"
"2012","122","122","Schwamendingen-Mitte","97","95-99","20","3"
"2012","122","122","Schwamendingen-Mitte","98","95-99","20","4"
"2012","122","122","Schwamendingen-Mitte","99","95-99","20","1"
"2012","122","122","Schwamendingen-Mitte","101","100 und mehr","21","1"
"2012","123","123","Hirzenbach","0","0-4","1","147"
"2012","123","123","Hirzenbach","1","0-4","1","135"
"2012","123","123","Hirzenbach","2","0-4","1","131"
"2012","123","123","Hirzenbach","3","0-4","1","130"
"2012","123","123","Hirzenbach","4","0-4","1","122"
"2012","123","123","Hirzenbach","5","5-9","2","137"
"2012","123","123","Hirzenbach","6","5-9","2","140"
"2012","123","123","Hirzenbach","7","5-9","2","139"
"2012","123","123","Hirzenbach","8","5-9","2","118"
"2012","123","123","Hirzenbach","9","5-9","2","117"
"2012","123","123","Hirzenbach","10","10-14","3","121"
"2012","123","123","Hirzenbach","11","10-14","3","113"
"2012","123","123","Hirzenbach","12","10-14","3","130"
"2012","123","123","Hirzenbach","13","10-14","3","109"
"2012","123","123","Hirzenbach","14","10-14","3","108"
"2012","123","123","Hirzenbach","15","15-19","4","121"
"2012","123","123","Hirzenbach","16","15-19","4","138"
"2012","123","123","Hirzenbach","17","15-19","4","106"
"2012","123","123","Hirzenbach","18","15-19","4","114"
"2012","123","123","Hirzenbach","19","15-19","4","103"
"2012","123","123","Hirzenbach","20","20-24","5","146"
"2012","123","123","Hirzenbach","21","20-24","5","175"
"2012","123","123","Hirzenbach","22","20-24","5","192"
"2012","123","123","Hirzenbach","23","20-24","5","177"
"2012","123","123","Hirzenbach","24","20-24","5","193"
"2012","123","123","Hirzenbach","25","25-29","6","208"
"2012","123","123","Hirzenbach","26","25-29","6","220"
"2012","123","123","Hirzenbach","27","25-29","6","197"
"2012","123","123","Hirzenbach","28","25-29","6","215"
"2012","123","123","Hirzenbach","29","25-29","6","188"
"2012","123","123","Hirzenbach","30","30-34","7","190"
"2012","123","123","Hirzenbach","31","30-34","7","194"
"2012","123","123","Hirzenbach","32","30-34","7","190"
"2012","123","123","Hirzenbach","33","30-34","7","216"
"2012","123","123","Hirzenbach","34","30-34","7","182"
"2012","123","123","Hirzenbach","35","35-39","8","184"
"2012","123","123","Hirzenbach","36","35-39","8","202"
"2012","123","123","Hirzenbach","37","35-39","8","179"
"2012","123","123","Hirzenbach","38","35-39","8","138"
"2012","123","123","Hirzenbach","39","35-39","8","158"
"2012","123","123","Hirzenbach","40","40-44","9","152"
"2012","123","123","Hirzenbach","41","40-44","9","129"
"2012","123","123","Hirzenbach","42","40-44","9","163"
"2012","123","123","Hirzenbach","43","40-44","9","165"
"2012","123","123","Hirzenbach","44","40-44","9","153"
"2012","123","123","Hirzenbach","45","45-49","10","142"
"2012","123","123","Hirzenbach","46","45-49","10","152"
"2012","123","123","Hirzenbach","47","45-49","10","143"
"2012","123","123","Hirzenbach","48","45-49","10","140"
"2012","123","123","Hirzenbach","49","45-49","10","136"
"2012","123","123","Hirzenbach","50","50-54","11","162"
"2012","123","123","Hirzenbach","51","50-54","11","132"
"2012","123","123","Hirzenbach","52","50-54","11","141"
"2012","123","123","Hirzenbach","53","50-54","11","123"
"2012","123","123","Hirzenbach","54","50-54","11","142"
"2012","123","123","Hirzenbach","55","55-59","12","128"
"2012","123","123","Hirzenbach","56","55-59","12","138"
"2012","123","123","Hirzenbach","57","55-59","12","99"
"2012","123","123","Hirzenbach","58","55-59","12","86"
"2012","123","123","Hirzenbach","59","55-59","12","113"
"2012","123","123","Hirzenbach","60","60-64","13","117"
"2012","123","123","Hirzenbach","61","60-64","13","109"
"2012","123","123","Hirzenbach","62","60-64","13","95"
"2012","123","123","Hirzenbach","63","60-64","13","88"
"2012","123","123","Hirzenbach","64","60-64","13","86"
"2012","123","123","Hirzenbach","65","65-69","14","82"
"2012","123","123","Hirzenbach","66","65-69","14","91"
"2012","123","123","Hirzenbach","67","65-69","14","83"
"2012","123","123","Hirzenbach","68","65-69","14","76"
"2012","123","123","Hirzenbach","69","65-69","14","59"
"2012","123","123","Hirzenbach","70","70-74","15","78"
"2012","123","123","Hirzenbach","71","70-74","15","68"
"2012","123","123","Hirzenbach","72","70-74","15","69"
